Event	ID	Name			Wwise Object Path	Notes
	102969944	AMB_SP_Shard_Float_LP			\Default Work Unit\WU_AMB_Event\AMB_SP\AMB_SP_Shard_Float_LP	
	750298598	AMB_RFX_NAR_Pulse			\Default Work Unit\WU_AMB_Event\AMB_RFX\AMB_RFX_NAR_Pulse	
	1481211399	AMB_SP_Portal_Open			\Default Work Unit\WU_AMB_Event\AMB_SP\AMB_SP_Portal_Open	
	2186918097	AMB_PAD_MainMenu_LP			\Default Work Unit\WU_AMB_Event\AMB_PAD\AMB_PAD_MainMenu_LP	
	2515429708	AMB_PAD_Global_LP			\Default Work Unit\WU_AMB_Event\AMB_PAD\AMB_PAD_Global_LP	
	2906819207	AMB_Transition			\Default Work Unit\WU_AMB_Event\AMB_PAD\AMB_Transition	
	3061115295	AMB_SP_Portal_LP			\Default Work Unit\WU_AMB_Event\AMB_SP\AMB_SP_Portal_LP	
	3134303699	AMB_SP_RC_PulseShard			\Default Work Unit\WU_AMB_Event\AMB_SP\AMB_SP_RC_PulseShard	
	3403072559	AMB_SP_RC_TorchLight_LP			\Default Work Unit\WU_AMB_Event\AMB_SP\AMB_SP_RC_TorchLight_LP	
	4036686450	AMB_RFX_Manager			\Default Work Unit\WU_AMB_Event\AMB_RFX\AMB_RFX_Manager	

Game Parameter	ID	Name			Wwise Object Path	Notes
	344904358	RTPC_Meter_Glb			\Default Work Unit\RTPC_Meter_Glb	
	1888688417	RTPC_Focus			\Default Work Unit\RTPC_Focus	

Audio Bus	ID	Name			Wwise Object Path	Notes
	17439960	BUS_AMB			\Default Work Unit\Master Audio Bus\WU_BUS_Mix\BUS_AMB	
	3803692087	Master Audio Bus			\Default Work Unit\Master Audio Bus	
	4180996447	BUS_Rev			\Default Work Unit\Master Audio Bus\WU_BUS_Rev\BUS_Rev	

Auxiliary Bus	ID	Name			Wwise Object Path	Notes
	2517974655	AUX_REVShort			\Default Work Unit\Master Audio Bus\WU_BUS_Rev\BUS_Rev\AUX_REVShort	
	3217397620	AUX_REVLarge			\Default Work Unit\Master Audio Bus\WU_BUS_Rev\BUS_Rev\AUX_REVLarge	

Effect plug-ins	ID	Name	Type				Notes
	759446275	AMB_RFX_Drone_08	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\F0\{F00EEB4A-B8F4-81E5-5EEC-BC68A3583292}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_08		102938
	772404093	AMB_RFX_Granular_03	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\EE\{EE44385D-E365-B661-CE96-5C267549034D}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Granular\AMB_RFX_Granular_03		199162
	775619567	AMB_SP_Portal_LP	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\4A\{4A006881-4421-B638-9572-D2203BB9866B}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_SP\AMB_SP_Portal_LP		432654
	838612592	AMB_RFX_Drone_22	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\55\{55478E47-51A4-82D8-66CF-C41B9CAF32B0}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_22		93823
	838789802	AMB_SP_TorchLight_LP_01	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\09\{095A6E63-5033-909E-D8FE-E113B33CCBAA}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_SP\AMB_SP_RC_TorchLight_LP\AMB_SP_TorchLight_LP_01		85752
	842157947	AMB_RFX_Portal_Whispers_03	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\88\{88197D32-4B40-5FA0-7D32-D06C55273F16}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Portal_Whispers\AMB_RFX_Portal_Whispers_03		111807
	844194254	AMB_RFX_Drone_12	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\57\{577BD7C0-2990-E94D-29CD-B6447B99BDC2}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_12		189788
	851811991	AMB_PAD_Global_LP_01	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\7D\{7DD220BE-C5AE-D96B-ADD2-69F3BCDED967}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_PAD\AMB_PAD_Global_LP\AMB_PAD_Global_LP_01		278249
	853214213	AMB_RFX_WindGhust_Howl_06	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\97\{97D8E889-764C-DCDB-A81F-50FF27BB6287}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_WindGhust_Howl\AMB_RFX_WindGhust_Howl_06		116522
	874846837	AMB_RFX_WindGhust_Howl_04	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\82\{82803754-7730-61F8-8836-0FEF39CE7DF7}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_WindGhust_Howl\AMB_RFX_WindGhust_Howl_04		122708
	884989338	AMB_PAD_Global_LP_04	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\2E\{2E1C229F-6379-338C-5540-FA53464FF808}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_PAD\AMB_PAD_Global_LP\AMB_PAD_Global_LP_04		276307
	885878630	AMB_RFX_Drone_02	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\1D\{1D6A0E6F-D631-5CBF-82E9-16B26E04851A}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_02		56877
	905465362	AMB_RFX_Rockfall_01	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\F5\{F5C7358F-4E7C-3B4E-E68A-AF39F5160068}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_RockFall\AMB_RFX_Rockfall_01		33826
	921418241	AMB_RFX_Granular_05	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\8C\{8CB36A38-4173-5F86-EE1D-F11F18C3DA4B}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Granular\AMB_RFX_Granular_05		230262
	941527389	AMB_RFX_Portal_Whispers_07	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\18\{18B302BF-1DB3-BED5-7823-AD99B122711C}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Portal_Whispers\AMB_RFX_Portal_Whispers_07		178367
	972147529	AMB_RFX_Drone_01	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\4B\{4BE5EF57-EE57-C199-B837-54E357989258}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_01		141109
	1006092080	AMB_SP_TorchLight_LP_02	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\7C\{7CF65B74-3046-2CDF-23F6-3D87DF7F52E2}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_SP\AMB_SP_RC_TorchLight_LP\AMB_SP_TorchLight_LP_02		80035
	1006255207	AMB_RFX_Portal_Whispers_01	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\F1\{F170A5BF-2B7B-7084-3BBF-CCB4CA5FD790}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Portal_Whispers\AMB_RFX_Portal_Whispers_01		120042
	1007141076	AMB_SP_TorchLight_LP_03	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\34\{34BB5132-2A02-DE76-D01C-955EF858EAC8}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_SP\AMB_SP_RC_TorchLight_LP\AMB_SP_TorchLight_LP_03		86366
	1013489497	AMB_RFX_Drone_24	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\F5\{F5F2CC3F-6566-4FC1-80DA-87F14733C80C}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_24		102748
	1017814692	AMB_RFX_Portal_Whispers_09	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\E2\{E2570979-E42F-806F-9FF5-AE838127DFBA}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Portal_Whispers\AMB_RFX_Portal_Whispers_09		165620
	1026898308	AMB_RFX_Drone_19	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\02\{022D1F44-F665-D986-24A0-ADE34E7C9D14}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_19		95515
	1030970424	AMB_RFX_Drone_20	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\E5\{E52863F4-33B0-68E3-E16D-175543D72900}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_20		53739
	1040398818	AMB_RFX_WindGhust_06	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\6C\{6C4BBFC3-D94C-4859-531D-56D7435F912A}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_WindGhust\AMB_RFX_WindGhust_06		145088
	1041178363	AMB_RFX_WindGhust_02	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\31\{31B08EE4-372D-62B9-AC19-9D02FFECCBA4}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_WindGhust\AMB_RFX_WindGhust_02		127040
	1045596356	AMB_RFX_Drone_07	C:\Users\Camomille\Documents\01.Github\AstroCube\AstroCube_Team_05_WwiseProject\.cache\73\{73236802-72C4-31C8-8F59-07B02BF0E024}.wem		\Actor-Mixer Hierarchy\Default Work Unit\WU_AMB\AM_AMB\AM_RFX\AMB_RFX_Drone\AMB_RFX_Drone_07		102615

